EmpID,Name,Age,Department,JobRole,EducationField,Attrition,YearsAtCompany,WorkLifeBalance,EmployeeStatus,JoiningDate,ManagerName,Location,PhoneNumber,email,MonthlyIncome
540,Employee_540,33,Research & Development,Research Scientist,Life Sciences,Yes,10,3,Resigned,8/9/2014,Charlie Davis,San Francisco,-936,user540@example.com,98450
541,Employee_541,33,Research & Development,Research Scientist,Other,Yes,10,2,Resigned,3/21/2021,Bob Smith,Austin,-893,user541@example.com,51352
542,Employee_542,33,Research & Development,Research Director,Medical,No,13,4,Active,12/30/2020,Alice Johnson,New York,-943,user542@example.com,85069
543,Employee_543,33,Sales,Sales Executive,Marketing,Yes,3,3,On Leave,3/21/2017,Alice Johnson,Chicago,-917,user543@example.com,44397
544,Employee_544,33,Sales,Sales Executive,Medical,No,9,3,Resigned,11/8/2015,Diana Green,New York,-948,user544@example.com,71555
545,Employee_545,33,Human Resources,Human Resources,Human Resources,No,4,4,Resigned,5/10/2019,Charlie Davis,San Francisco,-881,user545@example.com,76959
546,Employee_546,33,Research & Development,Research Scientist,Other,No,3,3,On Leave,3/4/2022,Alice Johnson,New York,-934,user546@example.com,30728
547,Employee_547,33,Research & Development,Healthcare Representative,Life Sciences,No,5,3,On Leave,9/1/2019,Diana Green,Austin,-877,user547@example.com,80517
548,Employee_548,33,Sales,Manager,Life Sciences,No,10,3,Resigned,7/10/2013,Charlie Davis,Chicago,-890,user548@example.com,96234
549,Employee_549,33,Research & Development,Research Scientist,Life Sciences,No,3,3,Resigned,9/15/2018,Bob Smith,San Francisco,-917,user549@example.com,69954
550,Employee_550,33,Research & Development,Healthcare Representative,Other,No,6,3,Active,1/3/2020,Charlie Davis,Chicago,-950,user550@example.com,77280
551,Employee_551,33,Sales,Sales Representative,Life Sciences,No,2,2,Active,6/17/2016,Charlie Davis,Chicago,-918,user551@example.com,109459
552,Employee_552,33,Research & Development,Healthcare Representative,Life Sciences,No,3,3,Resigned,3/21/2011,Alice Johnson,San Francisco,-888,user552@example.com,46779
553,Employee_553,33,Research & Development,Research Scientist,Medical,Yes,13,3,Active,2/5/2010,Alice Johnson,Chicago,-881,user553@example.com,93932
554,Employee_554,33,Research & Development,Research Scientist,Medical,Yes,2,3,Resigned,1/15/2014,Charlie Davis,Chicago,-922,user554@example.com,102936
555,Employee_555,33,Sales,Sales Executive,Life Sciences,No,3,3,Resigned,11/1/2020,Alice Johnson,New York,-904,user555@example.com,54466
556,Employee_556,33,Sales,Sales Executive,Marketing,Yes,5,3,Active,12/4/2014,Alice Johnson,Chicago,-918,user556@example.com,66939
557,Employee_557,33,Human Resources,Human Resources,Human Resources,No,5,3,Active,1/20/2015,Alice Johnson,Chicago,-907,user557@example.com,99896
558,Employee_558,33,Sales,Sales Executive,Medical,No,10,2,On Leave,11/9/2013,Diana Green,Chicago,-923,user558@example.com,65270
559,Employee_559,33,Research & Development,Research Scientist,Medical,No,14,3,On Leave,9/5/2014,Diana Green,Chicago,-904,user559@example.com,89163
560,Employee_560,33,Sales,Sales Executive,Marketing,No,9,3,On Leave,1/17/2018,Charlie Davis,San Francisco,-879,user560@example.com,112637
561,Employee_561,33,Sales,Sales Executive,Life Sciences,No,5,4,Resigned,7/24/2013,Alice Johnson,Austin,-870,user561@example.com,81934
562,Employee_562,33,Sales,Sales Executive,Medical,No,4,3,Active,5/28/2013,Diana Green,New York,-900,user562@example.com,94895
563,Employee_563,33,Research & Development,Laboratory Technician,Medical,No,5,3,Resigned,11/20/2020,Charlie Davis,Chicago,-952,user563@example.com,62307
564,Employee_564,33,Research & Development,Healthcare Representative,Life Sciences,No,0,3,Active,6/25/2018,Alice Johnson,Chicago,-940,user564@example.com,84098
565,Employee_565,33,Research & Development,Manufacturing Director,Life Sciences,No,5,3,Resigned,8/22/2022,Bob Smith,San Francisco,-883,user565@example.com,90921
566,Employee_566,33,Research & Development,Laboratory Technician,Life Sciences,No,15,3,On Leave,1/10/2010,Alice Johnson,Austin,-941,user566@example.com,35486
567,Employee_567,33,Sales,Sales Executive,Life Sciences,No,2,1,On Leave,8/22/2016,Alice Johnson,Chicago,-874,user567@example.com,38335
568,Employee_568,33,Sales,Sales Executive,Medical,No,6,3,On Leave,7/19/2014,Diana Green,San Francisco,-939,user568@example.com,116900
569,Employee_569,33,Sales,Sales Executive,Life Sciences,No,6,3,Resigned,3/16/2017,Charlie Davis,New York,-923,user569@example.com,119112
570,Employee_570,33,Research & Development,Laboratory Technician,Medical,No,14,3,Active,12/8/2012,Charlie Davis,New York,-882,user570@example.com,41130
571,Employee_571,33,Sales,Sales Executive,Marketing,No,11,2,Active,10/31/2018,Diana Green,Chicago,-872,user571@example.com,117508
572,Employee_572,33,Sales,Sales Executive,Life Sciences,Yes,0,2,On Leave,8/9/2013,Alice Johnson,Chicago,-911,user572@example.com,90566
573,Employee_573,33,Research & Development,Research Scientist,Technical Degree,No,9,2,On Leave,5/8/2021,Bob Smith,Austin,-878,user573@example.com,96703
574,Employee_574,33,Research & Development,Research Scientist,Life Sciences,No,10,3,On Leave,2/1/2020,Alice Johnson,Austin,-905,user574@example.com,57192
575,Employee_575,33,Sales,Sales Executive,Marketing,No,10,2,On Leave,12/18/2018,Alice Johnson,Chicago,-907,user575@example.com,31062
576,Employee_576,33,Research & Development,Healthcare Representative,Life Sciences,No,9,3,Active,5/26/2010,Bob Smith,San Francisco,-874,user576@example.com,114076
577,Employee_577,33,Research & Development,Laboratory Technician,Medical,No,1,2,Resigned,4/29/2018,Diana Green,Austin,-915,user577@example.com,119780
578,Employee_578,33,Research & Development,Healthcare Representative,Medical,No,9,3,Resigned,1/2/2014,Charlie Davis,Chicago,-892,user578@example.com,51545
579,Employee_579,34,Research & Development,Laboratory Technician,Medical,No,2,3,Resigned,10/21/2022,Diana Green,Austin,-931,user579@example.com,51689
580,Employee_580,34,Research & Development,Research Director,Life Sciences,No,12,3,Resigned,5/4/2014,Diana Green,Chicago,-870,user580@example.com,41174
581,Employee_581,34,Research & Development,Research Scientist,Medical,Yes,4,3,On Leave,4/28/2011,Alice Johnson,New York,-894,user581@example.com,118461
582,Employee_582,34,Sales,Sales Executive,Marketing,No,9,3,On Leave,9/15/2018,Charlie Davis,Chicago,-902,user582@example.com,39348
583,Employee_583,34,Research & Development,Manufacturing Director,Medical,No,5,3,On Leave,6/3/2013,Charlie Davis,New York,-903,user583@example.com,53714
584,Employee_584,34,Research & Development,Research Scientist,Other,No,16,3,Resigned,9/23/2011,Diana Green,Austin,-948,user584@example.com,68102
585,Employee_585,34,Research & Development,Laboratory Technician,Life Sciences,Yes,9,3,On Leave,10/24/2011,Bob Smith,Chicago,-873,user585@example.com,104460
586,Employee_586,34,Research & Development,Research Scientist,Life Sciences,No,1,3,On Leave,8/5/2019,Diana Green,Austin,-930,user586@example.com,119930
587,Employee_587,34,Research & Development,Manager,Medical,No,11,3,Active,10/23/2017,Bob Smith,New York,-951,user587@example.com,36801
588,Employee_588,34,Sales,Sales Representative,Marketing,No,4,3,Active,10/2/2016,Charlie Davis,Chicago,-882,user588@example.com,102267
589,Employee_589,34,Research & Development,Research Scientist,Medical,No,3,3,On Leave,9/14/2012,Diana Green,Austin,-936,user589@example.com,78136
590,Employee_590,34,Research & Development,Manufacturing Director,Life Sciences,No,10,2,Active,3/27/2014,Alice Johnson,New York,-954,user590@example.com,53625
591,Employee_591,34,Research & Development,Research Scientist,Medical,No,5,4,Active,10/12/2011,Diana Green,Austin,-910,user591@example.com,112873
592,Employee_592,34,Research & Development,Manufacturing Director,Life Sciences,No,11,3,On Leave,8/26/2012,Charlie Davis,San Francisco,-869,user592@example.com,102592
593,Employee_593,34,Sales,Sales Executive,Marketing,Yes,5,2,On Leave,3/22/2017,Alice Johnson,New York,-901,user593@example.com,107052
594,Employee_594,34,Sales,Sales Executive,Marketing,No,3,3,On Leave,1/5/2013,Alice Johnson,New York,-935,user594@example.com,74261
595,Employee_595,34,Sales,Sales Representative,Marketing,Yes,2,2,On Leave,3/17/2011,Bob Smith,New York,-896,user595@example.com,31542
596,Employee_596,34,Research & Development,Research Scientist,Life Sciences,No,7,3,Resigned,2/9/2012,Alice Johnson,Chicago,-884,user596@example.com,51677
597,Employee_597,34,Human Resources,Human Resources,Human Resources,Yes,3,3,Resigned,9/5/2013,Alice Johnson,Chicago,-926,user597@example.com,76732
598,Employee_598,34,Sales,Sales Executive,Life Sciences,No,10,3,On Leave,12/7/2021,Diana Green,Chicago,-919,user598@example.com,80343
599,Employee_599,34,Research & Development,Research Scientist,Life Sciences,No,6,3,Active,3/18/2020,Charlie Davis,San Francisco,-904,user599@example.com,69081
600,Employee_600,34,Sales,Sales Representative,Technical Degree,No,8,3,On Leave,9/11/2020,Bob Smith,San Francisco,-939,user600@example.com,92856
601,Employee_601,34,Research & Development,Research Scientist,Life Sciences,No,10,2,On Leave,4/27/2014,Diana Green,New York,-884,user601@example.com,118858
602,Employee_602,34,Research & Development,Healthcare Representative,Medical,No,8,4,Active,12/22/2020,Alice Johnson,San Francisco,-904,user602@example.com,49065
603,Employee_603,34,Research & Development,Healthcare Representative,Medical,No,5,3,Resigned,3/6/2019,Alice Johnson,Austin,-932,user603@example.com,113460
604,Employee_604,34,Research & Development,Manufacturing Director,Life Sciences,No,0,3,On Leave,6/7/2016,Bob Smith,New York,-910,user604@example.com,118092
605,Employee_605,34,Sales,Sales Executive,Other,No,6,3,On Leave,11/12/2019,Charlie Davis,New York,-878,user605@example.com,84693
606,Employee_606,34,Research & Development,Research Scientist,Life Sciences,No,4,3,Resigned,5/26/2013,Bob Smith,Austin,-923,user606@example.com,56962
607,Employee_607,34,Research & Development,Research Scientist,Medical,No,6,3,Resigned,1/30/2013,Diana Green,New York,-885,user607@example.com,58295
608,Employee_608,34,Sales,Sales Executive,Life Sciences,No,3,3,Active,2/14/2017,Bob Smith,San Francisco,-937,user608@example.com,43807
609,Employee_609,34,Research & Development,Research Scientist,Life Sciences,No,5,3,Resigned,4/5/2013,Alice Johnson,Chicago,-926,user609@example.com,72348
610,Employee_610,34,Human Resources,Human Resources,Human Resources,No,3,1,Resigned,4/24/2021,Diana Green,Austin,-904,user610@example.com,56432
611,Employee_611,34,Research & Development,Laboratory Technician,Life Sciences,No,1,3,Resigned,3/7/2022,Alice Johnson,San Francisco,-866,user611@example.com,113285
612,Employee_612,34,Sales,Sales Executive,Marketing,No,15,2,Active,3/14/2010,Charlie Davis,Austin,-868,user612@example.com,87854
613,Employee_613,34,Sales,Sales Representative,Life Sciences,No,1,3,Resigned,3/30/2015,Alice Johnson,Austin,-942,user613@example.com,70262
614,Employee_614,34,Research & Development,Healthcare Representative,Life Sciences,No,6,2,Resigned,10/8/2016,Alice Johnson,New York,-927,user614@example.com,67080
615,Employee_615,34,Research & Development,Research Scientist,Life Sciences,No,0,3,Active,5/5/2018,Bob Smith,New York,-928,user615@example.com,31324
616,Employee_616,34,Research & Development,Manufacturing Director,Life Sciences,No,3,2,Resigned,12/9/2011,Alice Johnson,San Francisco,-890,user616@example.com,65909
617,Employee_617,34,Sales,Sales Executive,Life Sciences,No,6,2,Resigned,12/10/2014,Diana Green,Austin,-921,user617@example.com,119339
618,Employee_618,34,Research & Development,Healthcare Representative,Medical,No,13,3,Active,3/2/2020,Diana Green,New York,-898,user618@example.com,49870
619,Employee_619,34,Research & Development,Research Scientist,Technical Degree,No,1,2,On Leave,1/8/2017,Charlie Davis,New York,-903,user619@example.com,64578
620,Employee_620,34,Sales,Sales Executive,Marketing,No,3,3,Active,10/11/2016,Diana Green,Austin,-871,user620@example.com,102124
621,Employee_621,34,Research & Development,Laboratory Technician,Medical,No,11,4,Resigned,11/20/2019,Bob Smith,San Francisco,-923,user621@example.com,56790
622,Employee_622,34,Human Resources,Human Resources,Life Sciences,No,10,4,Resigned,8/26/2021,Charlie Davis,San Francisco,-909,user622@example.com,55289
623,Employee_623,34,Research & Development,Healthcare Representative,Life Sciences,No,9,2,Resigned,9/24/2017,Diana Green,Austin,-910,user623@example.com,85129
624,Employee_624,34,Sales,Sales Executive,Medical,No,10,4,Active,10/2/2014,Bob Smith,San Francisco,-897,user624@example.com,45485
625,Employee_625,34,Research & Development,Research Scientist,Technical Degree,No,5,3,Resigned,5/5/2014,Diana Green,New York,-910,user625@example.com,74482
626,Employee_626,34,Research & Development,Laboratory Technician,Medical,No,8,3,Resigned,3/8/2010,Diana Green,Austin,-926,user626@example.com,116188
627,Employee_627,34,Research & Development,Healthcare Representative,Technical Degree,No,14,4,Active,5/20/2018,Alice Johnson,New York,-912,user627@example.com,34748
628,Employee_628,34,Research & Development,Research Scientist,Other,No,4,3,On Leave,8/25/2016,Diana Green,Chicago,-886,user628@example.com,116769
629,Employee_629,34,Research & Development,Laboratory Technician,Life Sciences,No,5,2,On Leave,5/16/2021,Diana Green,Chicago,-945,user629@example.com,39435
630,Employee_630,34,Human Resources,Human Resources,Technical Degree,Yes,2,3,Resigned,12/8/2010,Bob Smith,San Francisco,-950,user630@example.com,33709
631,Employee_631,34,Sales,Sales Executive,Other,No,13,3,Active,8/6/2017,Bob Smith,Chicago,-940,user631@example.com,60355
632,Employee_632,34,Research & Development,Research Director,Medical,No,14,2,Resigned,9/18/2017,Alice Johnson,New York,-901,user632@example.com,85771
633,Employee_633,34,Sales,Sales Executive,Medical,Yes,15,4,Active,4/15/2017,Diana Green,Chicago,-884,user633@example.com,87799
634,Employee_634,34,Sales,Sales Executive,Technical Degree,No,10,3,Active,5/17/2013,Alice Johnson,New York,-885,user634@example.com,43116
635,Employee_635,34,Sales,Sales Representative,Technical Degree,No,11,3,On Leave,8/10/2020,Diana Green,San Francisco,-922,user635@example.com,55470
636,Employee_636,34,Research & Development,Research Scientist,Medical,No,1,1,On Leave,7/29/2016,Charlie Davis,San Francisco,-883,user636@example.com,72344
637,Employee_637,34,Research & Development,Research Scientist,Life Sciences,No,2,2,Active,2/3/2014,Charlie Davis,New York,-912,user637@example.com,72918
638,Employee_638,34,Research & Development,Healthcare Representative,Technical Degree,No,8,2,Resigned,7/13/2021,Alice Johnson,Chicago,-914,user638@example.com,82224
639,Employee_639,34,Research & Development,Manufacturing Director,Life Sciences,No,9,3,On Leave,10/24/2011,Alice Johnson,San Francisco,-879,user639@example.com,69298
640,Employee_640,34,Research & Development,Research Scientist,Life Sciences,No,11,3,Resigned,8/19/2020,Alice Johnson,Austin,-880,user640@example.com,110219
641,Employee_641,34,Research & Development,Laboratory Technician,Medical,No,15,4,On Leave,11/29/2019,Bob Smith,San Francisco,-896,user641@example.com,91629
642,Employee_642,34,Research & Development,Research Scientist,Life Sciences,No,10,3,On Leave,2/12/2015,Bob Smith,Chicago,-866,user642@example.com,96040
643,Employee_643,34,Research & Development,Research Scientist,Medical,No,5,3,Resigned,5/23/2016,Bob Smith,Austin,-919,user643@example.com,58016
644,Employee_644,34,Sales,Sales Executive,Life Sciences,No,15,3,On Leave,3/29/2019,Alice Johnson,Chicago,-868,user644@example.com,53960
645,Employee_645,34,Sales,Sales Executive,Life Sciences,No,2,3,On Leave,10/13/2012,Diana Green,New York,-881,user645@example.com,63591
646,Employee_646,34,Research & Development,Laboratory Technician,Life Sciences,Yes,7,2,Resigned,1/24/2022,Charlie Davis,Austin,-952,user646@example.com,112848
647,Employee_647,34,Sales,Sales Executive,Technical Degree,No,10,3,On Leave,7/27/2010,Alice Johnson,Chicago,-922,user647@example.com,97641
648,Employee_648,34,Sales,Sales Executive,Life Sciences,No,5,3,On Leave,4/19/2017,Bob Smith,Austin,-940,user648@example.com,66395
649,Employee_649,34,Research & Development,Research Scientist,Technical Degree,Yes,5,3,On Leave,10/29/2016,Bob Smith,Chicago,-877,user649@example.com,52700
650,Employee_650,34,Sales,Sales Executive,Medical,No,4,2,Resigned,9/25/2011,Alice Johnson,Austin,-939,user650@example.com,64620
651,Employee_651,34,Research & Development,Research Scientist,Other,No,15,3,Active,10/4/2015,Alice Johnson,Chicago,-881,user651@example.com,50559
